Order Date,Order Time,Order #,Menu Item,Menu Group,Qty,Net Price,Dining Option,Server
7/15/2026,12:07 PM,T-1548,"Mixed Grill",Plates,1,19.15,Dine In,Chris
7/15/2026,05:45 PM,T-1549,"Mixed Grill",Plates,1,18.81,Dine In,Amina
7/15/2026,05:45 PM,T-1549,"Hummus",Starters,2,13.11,Dine In,Amina
7/15/2026,07:19 PM,T-1550,"Chicken Shawarma Plate",Plates,1,14.53,Dine In,Chris
7/15/2026,12:24 PM,T-1551,"Beef Shawarma Plate",Plates,1,15.37,Delivery,Noor
7/15/2026,12:24 PM,T-1551,"Lamb Wrap",Wraps,1,11.58,Delivery,Noor
7/15/2026,12:24 PM,T-1551,"Hummus",Starters,1,6.43,Delivery,Noor
7/15/2026,12:54 PM,T-1552,"Beef Shawarma Plate",Plates,1,15.24,Dine In,Layla
7/15/2026,12:54 PM,T-1552,"Side Rice",Sides,1,2.95,Dine In,Layla
7/15/2026,04:39 PM,T-1553,"Chicken Shawarma Plate",Plates,1,14.25,Takeout,Layla
7/15/2026,04:39 PM,T-1553,"Side Rice",Sides,1,3.04,Takeout,Layla
7/15/2026,04:39 PM,T-1553,"Beef Shawarma Plate",Plates,1,15.63,Takeout,Layla
7/15/2026,04:39 PM,T-1553,"Knafeh",Desserts,1,5.96,Takeout,Layla
7/15/2026,10:38 PM,T-1554,"Chicken Wrap",Wraps,1,10.33,Dine In,Chris
7/15/2026,10:38 PM,T-1554,"Side Rice",Sides,1,3.00,Dine In,Chris
7/15/2026,10:38 PM,T-1554,"Side Fries",Sides,1,3.47,Dine In,Chris
7/15/2026,05:36 PM,T-1555,"Fresh Lemonade",Drinks,1,3.45,Dine In,Layla
7/15/2026,05:36 PM,T-1555,"Side Rice",Sides,1,3.00,Dine In,Layla
7/15/2026,05:36 PM,T-1555,"Baba Ganoush",Starters,2,13.17,Dine In,Layla
7/15/2026,09:34 PM,T-1556,"Chicken Wrap",Wraps,1,10.51,Dine In,Noor
7/15/2026,09:34 PM,T-1556,"Chicken Shawarma Plate",Plates,1,14.47,Dine In,Noor
7/15/2026,09:34 PM,T-1556,"Chicken Shawarma Plate",Plates,1,14.34,Dine In,Noor
7/15/2026,12:59 PM,T-1557,"Side Rice",Sides,1,2.97,Takeout,Amina
7/15/2026,12:59 PM,T-1557,"Baklava",Desserts,1,4.53,Takeout,Amina
7/15/2026,12:59 PM,T-1557,"Hummus",Starters,1,6.49,Takeout,Amina
7/15/2026,10:19 AM,T-1558,"Falafel Wrap",Wraps,1,9.33,Takeout,Amina
7/15/2026,10:19 AM,T-1558,"Chicken Shawarma Plate",Plates,1,14.33,Takeout,Amina
7/15/2026,11:36 AM,T-1559,"Hummus",Starters,1,6.48,Takeout,Chris
7/15/2026,11:36 AM,T-1559,"Chicken Wrap",Wraps,1,10.56,Takeout,Chris
7/15/2026,11:36 AM,T-1559,"Side Fries",Sides,1,3.47,Takeout,Chris
7/15/2026,12:45 PM,T-1560,"Falafel Wrap",Wraps,1,9.35,Delivery,Amina
7/15/2026,05:43 PM,T-1561,"Baba Ganoush",Starters,2,13.12,Delivery,Noor
7/15/2026,05:43 PM,T-1561,"Chicken Shawarma Plate",Plates,2,28.49,Delivery,Noor
7/15/2026,05:43 PM,T-1561,"Hummus",Starters,1,6.51,Delivery,Noor
7/15/2026,05:30 PM,T-1562,"Beef Shawarma Plate",Plates,1,15.20,Delivery,Amina
7/15/2026,05:30 PM,T-1562,"Lamb Wrap",Wraps,1,11.59,Delivery,Amina
7/15/2026,12:16 PM,T-1563,"Side Rice",Sides,1,3.02,Dine In,Noor
7/15/2026,12:16 PM,T-1563,"Chicken Shawarma Plate",Plates,1,14.74,Dine In,Noor
7/15/2026,12:16 PM,T-1563,"Lamb Wrap",Wraps,1,11.68,Dine In,Noor
7/15/2026,11:37 AM,T-1564,"Fattoush Salad",Salads,2,17.08,Dine In,Amina
7/15/2026,11:37 AM,T-1564,"Greek Salad",Salads,1,8.98,Dine In,Amina
7/15/2026,11:37 AM,T-1564,"Turkish Coffee",Drinks,1,3.26,Dine In,Amina
7/15/2026,11:37 AM,T-1564,"Lamb Wrap",Wraps,2,23.11,Dine In,Amina
7/15/2026,11:48 AM,T-1565,"Mixed Grill",Plates,1,18.84,Takeout,Noor
7/15/2026,11:48 AM,T-1565,"Lamb Wrap",Wraps,1,11.56,Takeout,Noor
7/15/2026,11:48 AM,T-1565,"Hummus",Starters,2,13.16,Takeout,Noor
7/15/2026,12:44 PM,T-1566,"Mixed Grill",Plates,1,18.77,Takeout,Amina
7/15/2026,12:44 PM,T-1566,"Mixed Grill",Plates,1,19.15,Takeout,Amina
7/15/2026,07:39 PM,T-1567,"Mint Tea",Drinks,1,2.74,Dine In,Omar
7/15/2026,07:39 PM,T-1567,"Lentil Soup",Starters,1,5.44,Dine In,Omar
7/15/2026,07:39 PM,T-1567,"Chicken Shawarma Plate",Plates,1,14.66,Dine In,Omar
7/16/2026,12:42 PM,T-1568,"Fresh Lemonade",Drinks,1,3.46,Dine In,Noor
7/16/2026,07:53 PM,T-1569,"Fattoush Salad",Salads,1,8.40,Takeout,Noor
7/16/2026,07:01 PM,T-1570,"Baklava",Desserts,2,9.16,Delivery,Chris
7/16/2026,07:01 PM,T-1570,"Baklava",Desserts,1,4.49,Delivery,Chris
7/16/2026,07:01 PM,T-1570,"Fresh Lemonade",Drinks,1,3.44,Delivery,Chris
7/16/2026,07:26 PM,T-1571,"Chicken Wrap",Wraps,2,21.36,Dine In,Layla
7/16/2026,07:26 PM,T-1571,"Falafel Wrap",Wraps,1,9.55,Dine In,Layla
7/16/2026,07:26 PM,T-1571,"Side Fries",Sides,1,3.55,Dine In,Layla
7/16/2026,06:25 PM,T-1572,"Fresh Lemonade",Drinks,1,3.56,Delivery,Chris
7/16/2026,06:25 PM,T-1572,"Side Fries",Sides,1,3.45,Delivery,Chris
7/16/2026,07:14 PM,T-1573,"Chicken Wrap",Wraps,2,20.95,Takeout,Omar
7/16/2026,07:14 PM,T-1573,"Baba Ganoush",Starters,1,6.49,Takeout,Omar
7/16/2026,12:22 PM,T-1574,"Baklava",Desserts,2,9.14,Dine In,Chris
7/16/2026,12:22 PM,T-1574,"Chicken Wrap",Wraps,1,10.67,Dine In,Chris
7/16/2026,12:22 PM,T-1574,"Lamb Wrap",Wraps,1,11.62,Dine In,Chris
7/16/2026,12:22 PM,T-1574,"Chicken Shawarma Plate",Plates,1,14.77,Dine In,Chris
7/16/2026,12:43 PM,T-1575,"Chicken Shawarma Plate",Plates,1,14.66,Dine In,Noor
7/16/2026,12:43 PM,T-1575,"Side Rice",Sides,2,5.98,Dine In,Noor
7/16/2026,12:43 PM,T-1575,"Chicken Shawarma Plate",Plates,1,14.77,Dine In,Noor
7/16/2026,08:10 PM,T-1576,"Greek Salad",Salads,1,8.86,Takeout,Chris
7/16/2026,08:10 PM,T-1576,"Lentil Soup",Starters,1,5.43,Takeout,Chris
7/16/2026,07:16 PM,T-1577,"Fresh Lemonade",Drinks,1,3.44,Delivery,Layla
7/16/2026,07:16 PM,T-1577,"Side Fries",Sides,1,3.57,Delivery,Layla
7/16/2026,07:16 PM,T-1577,"Side Rice",Sides,1,3.05,Delivery,Layla
7/16/2026,12:17 PM,T-1578,"Baba Ganoush",Starters,1,6.42,Delivery,Layla
7/16/2026,12:17 PM,T-1578,"Kids Nuggets",Kids,1,7.57,Delivery,Layla
7/16/2026,11:54 AM,T-1579,"Mixed Grill",Plates,1,18.71,Delivery,Layla
7/16/2026,11:54 AM,T-1579,"Chicken Shawarma Plate",Plates,1,14.28,Delivery,Layla
7/16/2026,05:15 PM,T-1580,"Beef Shawarma Plate",Plates,1,15.79,Dine In,Chris
7/16/2026,05:15 PM,T-1580,"Chicken Shawarma Plate",Plates,1,14.49,Dine In,Chris
7/16/2026,05:15 PM,T-1580,"Chicken Wrap",Wraps,1,10.35,Dine In,Chris
7/16/2026,04:34 PM,T-1581,"Lentil Soup",Starters,1,5.51,Dine In,Amina
7/16/2026,04:34 PM,T-1581,"Fresh Lemonade",Drinks,1,3.53,Dine In,Amina
7/16/2026,04:26 PM,T-1582,"Side Fries",Sides,1,3.47,Dine In,Chris
7/16/2026,07:06 PM,T-1583,"Fattoush Salad",Salads,1,8.53,Takeout,Amina
7/16/2026,07:17 PM,T-1584,"Mint Tea",Drinks,1,2.73,Dine In,Noor
7/16/2026,07:17 PM,T-1584,"Beef Shawarma Plate",Plates,1,15.66,Dine In,Noor
7/16/2026,12:09 PM,T-1585,"Beef Shawarma Plate",Plates,1,15.73,Takeout,Layla
7/16/2026,12:09 PM,T-1585,"Hummus",Starters,1,6.43,Takeout,Layla
7/16/2026,12:45 PM,T-1586,"Beef Shawarma Plate",Plates,1,15.23,Delivery,Omar
7/16/2026,09:33 PM,T-1587,"Chicken Shawarma Plate",Plates,1,14.63,Dine In,Amina
7/16/2026,11:59 AM,T-1588,"Fresh Lemonade",Drinks,2,7.01,Takeout,Amina
7/16/2026,11:59 AM,T-1588,"Baklava",Desserts,1,4.58,Takeout,Amina
7/16/2026,07:45 PM,T-1589,"Chicken Shawarma Plate",Plates,1,14.70,Dine In,Noor
7/16/2026,07:45 PM,T-1589,"Lamb Wrap",Wraps,1,11.31,Dine In,Noor
7/16/2026,01:41 PM,T-1590,"Side Fries",Sides,1,3.48,Dine In,Noor
7/16/2026,01:41 PM,T-1590,"Mint Tea",Drinks,1,2.75,Dine In,Noor
7/16/2026,06:00 PM,T-1591,"Chicken Shawarma Plate",Plates,1,14.77,Takeout,Omar
7/16/2026,12:02 PM,T-1592,"Chicken Wrap",Wraps,1,10.56,Takeout,Layla
7/16/2026,12:02 PM,T-1592,"Chicken Wrap",Wraps,1,10.41,Takeout,Layla
7/16/2026,12:02 PM,T-1592,"Lamb Wrap",Wraps,1,11.71,Takeout,Layla
7/16/2026,11:19 AM,T-1593,"Lentil Soup",Starters,2,10.88,Takeout,Noor
7/16/2026,11:19 AM,T-1593,"Side Fries",Sides,1,3.50,Takeout,Noor
7/16/2026,11:19 AM,T-1593,"Hummus",Starters,1,6.39,Takeout,Noor
7/16/2026,11:19 AM,T-1593,"Falafel Wrap",Wraps,2,19.29,Takeout,Noor
7/16/2026,07:05 PM,T-1594,"Fresh Lemonade",Drinks,1,3.43,Delivery,Chris
7/16/2026,07:22 PM,T-1595,"Chicken Shawarma Plate",Plates,1,14.75,Takeout,Chris
7/16/2026,07:22 PM,T-1595,"Chicken Wrap",Wraps,1,10.57,Takeout,Chris
7/16/2026,07:22 PM,T-1595,"Chicken Wrap",Wraps,1,10.65,Takeout,Chris
7/16/2026,02:21 PM,T-1596,"Chicken Wrap",Wraps,1,10.39,Delivery,Amina
7/16/2026,02:21 PM,T-1596,"Beef Shawarma Plate",Plates,1,15.68,Delivery,Amina
7/16/2026,02:21 PM,T-1596,"Side Fries",Sides,1,3.45,Delivery,Amina
7/16/2026,02:21 PM,T-1596,"Mint Tea",Drinks,1,2.73,Delivery,Amina
7/17/2026,12:22 PM,T-1597,"Hummus",Starters,1,6.51,Dine In,Layla
7/17/2026,12:22 PM,T-1597,"Mixed Grill",Plates,2,37.97,Dine In,Layla
7/17/2026,07:03 PM,T-1598,"Lentil Soup",Starters,1,5.61,Delivery,Amina
7/17/2026,07:03 PM,T-1598,"Fattoush Salad",Salads,1,8.49,Delivery,Amina
7/17/2026,07:03 PM,T-1598,"Chicken Wrap",Wraps,1,10.49,Delivery,Amina
7/17/2026,12:18 PM,T-1599,"Turkish Coffee",Drinks,1,3.26,Delivery,Layla
7/17/2026,12:18 PM,T-1599,"Beef Shawarma Plate",Plates,1,15.52,Delivery,Layla
7/17/2026,12:18 PM,T-1599,"Lamb Wrap",Wraps,1,11.31,Delivery,Layla
7/17/2026,06:05 PM,T-1600,"Beef Shawarma Plate",Plates,1,15.22,Takeout,Chris
7/17/2026,01:37 PM,T-1601,"Fresh Lemonade",Drinks,1,3.46,Dine In,Amina
7/17/2026,07:27 PM,T-1602,"Chicken Wrap",Wraps,1,10.61,Dine In,Amina
7/17/2026,07:27 PM,T-1602,"Hummus",Starters,1,6.45,Dine In,Amina
7/17/2026,12:10 PM,T-1603,"Side Rice",Sides,1,2.97,Takeout,Layla
7/17/2026,12:10 PM,T-1603,"Falafel Wrap",Wraps,1,9.68,Takeout,Layla
7/17/2026,12:10 PM,T-1603,"Side Fries",Sides,1,3.43,Takeout,Layla
7/17/2026,11:18 AM,T-1604,"Fresh Lemonade",Drinks,1,3.47,Dine In,Layla
7/17/2026,11:18 AM,T-1604,"Beef Shawarma Plate",Plates,1,15.36,Dine In,Layla
7/17/2026,11:18 AM,T-1604,"Hummus",Starters,1,6.59,Dine In,Layla
7/17/2026,07:27 PM,T-1605,"Mint Tea",Drinks,1,2.70,Takeout,Noor
7/17/2026,07:27 PM,T-1605,"Baba Ganoush",Starters,2,12.90,Takeout,Noor
7/17/2026,07:27 PM,T-1605,"Fattoush Salad",Salads,1,8.55,Takeout,Noor
7/17/2026,04:40 PM,T-1606,"Chicken Shawarma Plate",Plates,1,14.66,Delivery,Noor
7/17/2026,04:40 PM,T-1606,"Chicken Wrap",Wraps,1,10.36,Delivery,Noor
7/17/2026,06:38 PM,T-1607,"Beef Shawarma Plate",Plates,1,15.36,Dine In,Omar
7/17/2026,06:38 PM,T-1607,"Falafel Wrap",Wraps,2,18.99,Dine In,Omar
7/17/2026,10:58 PM,T-1608,"Baba Ganoush",Starters,1,6.43,Takeout,Layla
7/17/2026,10:58 PM,T-1608,"Fresh Lemonade",Drinks,1,3.44,Takeout,Layla
7/17/2026,10:58 PM,T-1608,"Side Fries",Sides,2,6.98,Takeout,Layla
7/17/2026,10:58 PM,T-1608,"Side Fries",Sides,1,3.44,Takeout,Layla
7/17/2026,10:46 PM,T-1609,"Chicken Shawarma Plate",Plates,2,28.71,Delivery,Layla
7/17/2026,10:46 PM,T-1609,"Baklava",Desserts,1,4.55,Delivery,Layla
7/17/2026,10:46 PM,T-1609,"Beef Shawarma Plate",Plates,2,30.54,Delivery,Layla
7/17/2026,12:12 PM,T-1610,"Mixed Grill",Plates,1,19.21,Dine In,Amina
7/17/2026,12:12 PM,T-1610,"Turkish Coffee",Drinks,1,3.31,Dine In,Amina
7/17/2026,12:12 PM,T-1610,"Fattoush Salad",Salads,1,8.67,Dine In,Amina
7/17/2026,06:08 PM,T-1611,"Chicken Wrap",Wraps,1,10.59,Delivery,Omar
7/17/2026,11:29 AM,T-1612,"Lamb Wrap",Wraps,1,11.40,Takeout,Chris
7/17/2026,05:14 PM,T-1613,"Hummus",Starters,1,6.38,Dine In,Amina
7/17/2026,08:37 PM,T-1614,"Chicken Shawarma Plate",Plates,1,14.30,Delivery,Omar
7/17/2026,12:37 PM,T-1615,"Hummus",Starters,1,6.55,Delivery,Noor
7/17/2026,05:06 PM,T-1616,"Chicken Wrap",Wraps,1,10.61,Dine In,Omar
7/17/2026,05:06 PM,T-1616,"Lamb Wrap",Wraps,1,11.66,Dine In,Omar
7/17/2026,04:37 PM,T-1617,"Falafel Wrap",Wraps,2,19.10,Dine In,Omar
7/17/2026,04:37 PM,T-1617,"Chicken Wrap",Wraps,2,21.22,Dine In,Omar
7/17/2026,04:37 PM,T-1617,"Fresh Lemonade",Drinks,1,3.55,Dine In,Omar
7/17/2026,12:27 PM,T-1618,"Chicken Wrap",Wraps,1,10.63,Takeout,Omar
7/17/2026,12:27 PM,T-1618,"Side Rice",Sides,2,6.02,Takeout,Omar
7/17/2026,12:27 PM,T-1618,"Chicken Shawarma Plate",Plates,1,14.38,Takeout,Omar
7/17/2026,02:42 PM,T-1619,"Mint Tea",Drinks,2,5.43,Dine In,Layla
7/17/2026,04:45 PM,T-1620,"Stuffed Grape Leaves",Starters,1,7.01,Dine In,Omar
7/17/2026,04:45 PM,T-1620,"Mixed Grill",Plates,2,38.43,Dine In,Omar
7/17/2026,12:13 PM,T-1621,"Hummus",Starters,1,6.39,Takeout,Amina
7/17/2026,12:13 PM,T-1621,"Chicken Wrap",Wraps,1,10.49,Takeout,Amina
7/17/2026,07:29 PM,T-1622,"Falafel Wrap",Wraps,1,9.67,Dine In,Layla
7/17/2026,08:51 PM,T-1623,"Mixed Grill",Plates,1,18.73,Takeout,Noor
7/17/2026,08:51 PM,T-1623,"Baba Ganoush",Starters,1,6.44,Takeout,Noor
7/17/2026,08:51 PM,T-1623,"Chicken Shawarma Plate",Plates,1,14.50,Takeout,Noor
7/17/2026,07:30 PM,T-1624,"Side Rice",Sides,2,6.02,Delivery,Chris
7/17/2026,07:30 PM,T-1624,"Stuffed Grape Leaves",Starters,1,6.91,Delivery,Chris
7/17/2026,07:30 PM,T-1624,"Falafel Wrap",Wraps,1,9.63,Delivery,Chris
7/17/2026,01:14 PM,T-1625,"Falafel Wrap",Wraps,1,9.69,Takeout,Omar
7/17/2026,01:14 PM,T-1625,"Chicken Shawarma Plate",Plates,1,14.78,Takeout,Omar
7/17/2026,01:14 PM,T-1625,"Mixed Grill",Plates,2,37.97,Takeout,Omar
7/17/2026,01:53 PM,T-1626,"Baklava",Desserts,2,8.95,Takeout,Layla
7/17/2026,01:53 PM,T-1626,"Greek Salad",Salads,1,8.95,Takeout,Layla
7/17/2026,01:53 PM,T-1626,"Fattoush Salad",Salads,1,8.43,Takeout,Layla
7/17/2026,01:53 PM,T-1626,"Side Rice",Sides,1,3.04,Takeout,Layla
7/17/2026,06:50 PM,T-1627,"Stuffed Grape Leaves",Starters,1,7.13,Delivery,Omar
7/17/2026,06:50 PM,T-1627,"Fresh Lemonade",Drinks,1,3.57,Delivery,Omar
7/17/2026,05:01 PM,T-1628,"Side Rice",Sides,1,2.95,Dine In,Omar
7/17/2026,05:01 PM,T-1628,"Side Rice",Sides,1,2.95,Dine In,Omar
7/17/2026,05:01 PM,T-1628,"Turkish Coffee",Drinks,1,3.20,Dine In,Omar
7/17/2026,05:01 PM,T-1628,"Lamb Wrap",Wraps,1,11.30,Dine In,Omar
7/17/2026,04:48 PM,T-1629,"Fresh Lemonade",Drinks,1,3.44,Delivery,Omar
7/17/2026,04:48 PM,T-1629,"Greek Salad",Salads,1,8.90,Delivery,Omar
7/17/2026,11:05 AM,T-1630,"Baba Ganoush",Starters,1,6.61,Takeout,Chris
7/17/2026,11:05 AM,T-1630,"Beef Shawarma Plate",Plates,2,30.53,Takeout,Chris
7/17/2026,11:05 AM,T-1630,"Lamb Wrap",Wraps,1,11.45,Takeout,Chris
7/17/2026,11:42 AM,T-1631,"Chicken Wrap",Wraps,1,10.47,Dine In,Omar
7/17/2026,11:42 AM,T-1631,"Fattoush Salad",Salads,1,8.65,Dine In,Omar
7/17/2026,11:42 AM,T-1631,"Beef Shawarma Plate",Plates,2,31.23,Dine In,Omar
7/17/2026,12:59 PM,T-1632,"Falafel Wrap",Wraps,1,9.56,Takeout,Amina
7/17/2026,12:59 PM,T-1632,"Mint Tea",Drinks,1,2.76,Takeout,Amina
7/17/2026,12:08 PM,T-1633,"Greek Salad",Salads,1,9.03,Dine In,Chris
7/17/2026,11:25 AM,T-1634,"Hummus",Starters,1,6.53,Dine In,Noor
7/17/2026,11:25 AM,T-1634,"Baklava",Desserts,1,4.44,Dine In,Noor
7/17/2026,01:39 PM,T-1635,"Falafel Wrap",Wraps,1,9.64,Takeout,Amina
7/17/2026,01:39 PM,T-1635,"Fresh Lemonade",Drinks,1,3.50,Takeout,Amina
7/17/2026,05:44 PM,T-1636,"Chicken Wrap",Wraps,1,10.66,Takeout,Noor
7/17/2026,05:44 PM,T-1636,"Fattoush Salad",Salads,1,8.64,Takeout,Noor
7/17/2026,12:18 PM,T-1637,"Knafeh",Desserts,2,11.83,Dine In,Noor
7/17/2026,12:18 PM,T-1637,"Kids Nuggets",Kids,1,7.45,Dine In,Noor
7/18/2026,07:56 PM,T-1638,"Side Rice",Sides,1,3.03,Dine In,Amina
7/18/2026,07:56 PM,T-1638,"Lamb Wrap",Wraps,1,11.54,Dine In,Amina
7/18/2026,07:14 PM,T-1639,"Side Rice",Sides,1,3.06,Takeout,Chris
7/18/2026,07:14 PM,T-1639,"Mixed Grill",Plates,1,18.93,Takeout,Chris
7/18/2026,07:14 PM,T-1639,"Turkish Coffee",Drinks,1,3.31,Takeout,Chris
7/18/2026,12:49 PM,T-1640,"Falafel Wrap",Wraps,1,9.41,Takeout,Layla
7/18/2026,07:47 PM,T-1641,"Mint Tea",Drinks,1,2.75,Takeout,Noor
7/18/2026,07:47 PM,T-1641,"Side Fries",Sides,1,3.50,Takeout,Noor
7/18/2026,12:50 PM,T-1642,"Falafel Wrap",Wraps,1,9.50,Delivery,Omar
7/18/2026,12:50 PM,T-1642,"Side Fries",Sides,1,3.53,Delivery,Omar
7/18/2026,12:50 PM,T-1642,"Falafel Wrap",Wraps,1,9.38,Delivery,Omar
7/18/2026,12:50 PM,T-1642,"Mixed Grill",Plates,1,18.86,Delivery,Omar
7/18/2026,11:35 AM,T-1643,"Falafel Wrap",Wraps,1,9.67,Takeout,Chris
7/18/2026,11:35 AM,T-1643,"Chicken Shawarma Plate",Plates,1,14.21,Takeout,Chris
7/18/2026,12:17 PM,T-1644,"Baba Ganoush",Starters,1,6.55,Delivery,Omar
7/18/2026,12:17 PM,T-1644,"Baklava",Desserts,2,9.02,Delivery,Omar
7/18/2026,10:09 AM,T-1645,"Baklava",Desserts,1,4.54,Dine In,Chris
7/18/2026,03:33 PM,T-1646,"Greek Salad",Salads,1,8.95,Takeout,Noor
7/18/2026,01:24 PM,T-1647,"Baba Ganoush",Starters,1,6.61,Dine In,Omar
7/18/2026,01:24 PM,T-1647,"Hummus",Starters,1,6.55,Dine In,Omar
7/18/2026,01:24 PM,T-1647,"Chicken Wrap",Wraps,1,10.60,Dine In,Omar
7/18/2026,01:24 PM,T-1647,"Chicken Shawarma Plate",Plates,1,14.50,Dine In,Omar
7/18/2026,11:43 AM,T-1648,"Falafel Wrap",Wraps,1,9.69,Takeout,Omar
7/18/2026,11:43 AM,T-1648,"Chicken Shawarma Plate",Plates,1,14.58,Takeout,Omar
7/18/2026,09:47 PM,T-1649,"Turkish Coffee",Drinks,2,6.41,Takeout,Chris
7/18/2026,06:12 PM,T-1650,"Chicken Wrap",Wraps,1,10.65,Takeout,Chris
7/18/2026,06:12 PM,T-1650,"Fattoush Salad",Salads,1,8.35,Takeout,Chris
7/18/2026,06:12 PM,T-1650,"Chicken Wrap",Wraps,1,10.30,Takeout,Chris
7/18/2026,07:45 PM,T-1651,"Turkish Coffee",Drinks,1,3.30,Takeout,Chris
7/18/2026,07:45 PM,T-1651,"Falafel Wrap",Wraps,1,9.41,Takeout,Chris
7/18/2026,12:23 PM,T-1652,"Chicken Wrap",Wraps,1,10.50,Dine In,Layla
7/18/2026,05:30 PM,T-1653,"Fresh Lemonade",Drinks,1,3.57,Takeout,Chris
7/18/2026,12:44 PM,T-1654,"Chicken Wrap",Wraps,1,10.53,Delivery,Noor
7/18/2026,12:44 PM,T-1654,"Fattoush Salad",Salads,1,8.49,Delivery,Noor
7/18/2026,12:44 PM,T-1654,"Side Fries",Sides,1,3.52,Delivery,Noor
7/18/2026,12:56 PM,T-1655,"Mint Tea",Drinks,1,2.75,Takeout,Omar
7/18/2026,12:56 PM,T-1655,"Side Rice",Sides,1,2.97,Takeout,Omar
7/18/2026,12:56 PM,T-1655,"Chicken Shawarma Plate",Plates,2,29.45,Takeout,Omar
7/18/2026,08:42 PM,T-1656,"Falafel Wrap",Wraps,1,9.60,Takeout,Amina
7/18/2026,08:42 PM,T-1656,"Chicken Wrap",Wraps,2,21.36,Takeout,Amina
7/18/2026,07:07 PM,T-1657,"Chicken Wrap",Wraps,1,10.60,Dine In,Chris
7/18/2026,07:07 PM,T-1657,"Fresh Lemonade",Drinks,1,3.56,Dine In,Chris
7/18/2026,07:07 PM,T-1657,"Side Fries",Sides,1,3.52,Dine In,Chris
7/18/2026,10:19 PM,T-1658,"Lamb Wrap",Wraps,1,11.64,Takeout,Noor
7/18/2026,10:19 PM,T-1658,"Side Rice",Sides,1,2.94,Takeout,Noor
7/18/2026,10:19 PM,T-1658,"Fattoush Salad",Salads,2,17.12,Takeout,Noor
7/18/2026,10:19 PM,T-1658,"Fresh Lemonade",Drinks,1,3.56,Takeout,Noor
7/18/2026,12:02 PM,T-1659,"Chicken Shawarma Plate",Plates,1,14.53,Takeout,Amina
7/18/2026,08:03 PM,T-1660,"Side Rice",Sides,1,2.98,Dine In,Omar
7/18/2026,08:03 PM,T-1660,"Fattoush Salad",Salads,2,17.31,Dine In,Omar
7/18/2026,07:18 PM,T-1661,"Chicken Shawarma Plate",Plates,1,14.57,Delivery,Omar
7/18/2026,12:25 PM,T-1662,"Kids Nuggets",Kids,1,7.37,Dine In,Layla
7/18/2026,12:37 PM,T-1663,"Fattoush Salad",Salads,1,8.49,Dine In,Layla
7/18/2026,05:23 PM,T-1664,"Greek Salad",Salads,1,8.97,Dine In,Amina
7/18/2026,05:23 PM,T-1664,"Baba Ganoush",Starters,1,6.56,Dine In,Amina
7/18/2026,12:05 PM,T-1665,"Baklava",Desserts,2,8.96,Dine In,Chris
7/18/2026,12:05 PM,T-1665,"Fresh Lemonade",Drinks,1,3.57,Dine In,Chris
7/18/2026,12:05 PM,T-1665,"Stuffed Grape Leaves",Starters,1,7.10,Dine In,Chris
7/18/2026,12:05 PM,T-1665,"Baklava",Desserts,1,4.45,Dine In,Chris
7/18/2026,12:44 PM,T-1666,"Falafel Wrap",Wraps,1,9.68,Dine In,Chris
7/18/2026,05:54 PM,T-1667,"Fattoush Salad",Salads,1,8.38,Takeout,Noor
7/18/2026,05:54 PM,T-1667,"Knafeh",Desserts,1,5.94,Takeout,Noor
7/18/2026,05:54 PM,T-1667,"Side Rice",Sides,1,3.04,Takeout,Noor
7/18/2026,08:29 PM,T-1668,"Mixed Grill",Plates,1,18.88,Delivery,Omar
7/18/2026,07:41 PM,T-1669,"Lentil Soup",Starters,2,10.93,Delivery,Noor
7/18/2026,07:41 PM,T-1669,"Beef Shawarma Plate",Plates,1,15.46,Delivery,Noor
7/18/2026,07:11 PM,T-1670,"Greek Salad",Salads,1,8.97,Dine In,Noor
7/18/2026,12:06 PM,T-1671,"Falafel Wrap",Wraps,1,9.52,Delivery,Amina
7/18/2026,03:36 PM,T-1672,"Hummus",Starters,2,12.91,Dine In,Omar
7/18/2026,03:36 PM,T-1672,"Side Fries",Sides,1,3.47,Dine In,Omar
7/18/2026,04:21 PM,T-1673,"Falafel Wrap",Wraps,1,9.35,Dine In,Layla
7/18/2026,04:21 PM,T-1673,"Greek Salad",Salads,2,17.65,Dine In,Layla
7/18/2026,12:20 PM,T-1674,"Mixed Grill",Plates,1,18.64,Takeout,Layla
7/18/2026,12:20 PM,T-1674,"Fresh Lemonade",Drinks,1,3.47,Takeout,Layla
7/18/2026,12:20 PM,T-1674,"Fattoush Salad",Salads,1,8.55,Takeout,Layla
7/18/2026,07:54 PM,T-1675,"Mint Tea",Drinks,1,2.79,Takeout,Noor
7/18/2026,07:54 PM,T-1675,"Baba Ganoush",Starters,1,6.60,Takeout,Noor
7/18/2026,05:15 PM,T-1676,"Falafel Wrap",Wraps,1,9.49,Takeout,Chris
7/18/2026,11:05 AM,T-1677,"Beef Shawarma Plate",Plates,1,15.62,Delivery,Amina
7/18/2026,11:05 AM,T-1677,"Side Fries",Sides,1,3.49,Delivery,Amina
7/18/2026,02:56 PM,T-1678,"Mixed Grill",Plates,1,18.72,Takeout,Chris
7/18/2026,02:56 PM,T-1678,"Chicken Wrap",Wraps,1,10.47,Takeout,Chris
7/18/2026,02:56 PM,T-1678,"Beef Shawarma Plate",Plates,1,15.31,Takeout,Chris
7/18/2026,02:56 PM,T-1678,"Turkish Coffee",Drinks,1,3.21,Takeout,Chris
